Sample Index,Amplitude
307,-0.010884134840264093
308,-0.01101574203770024
309,-0.01102345445559217
310,-0.011175684132689634
311,-0.011399402059946322
312,-0.011625405441842476
313,-0.011904785307559755
314,-0.012121578541603539
315,-0.012265099944445511
316,-0.012055570786911452
317,-0.011942709092865334
318,-0.012108782474340102
319,-0.012646263824590524
320,-0.01279090489061453
321,-0.012636702158779602
322,-0.01246392491248254
323,-0.012181513282372587
324,-0.011983914465954893
325,-0.011838530594598587
326,-0.011811232749772605
327,-0.011402084390211648
328,-0.011056774806350323
329,-0.010882489485460417
330,-0.010694208637936685
331,-0.01039401188793755
332,-0.00996978777729103
333,-0.009668353105810823
334,-0.009570130344729465
335,-0.009364018425195951
336,-0.009264742757893124
337,-0.009245331223721294
338,-0.009061807482875474
339,-0.008916840274838626
340,-0.00891907585039822
341,-0.009046605727291558
342,-0.009403884198825098
343,-0.009881795975135917
344,-0.010319898105842627
345,-0.010967122711376877
346,-0.011643824736720605
347,-0.012319773447667678
348,-0.01348475174497559
349,-0.01470827386864495
350,-0.01568105683624245
351,-0.016280579700831938
352,-0.017068270692679216
353,-0.017920282014897187
354,-0.018654353656643724
355,-0.01929858507910392
356,-0.019763705872342413
357,-0.02027417576353215
358,-0.02072718459005338
359,-0.021027103034482797
360,-0.021464708735249933
361,-0.021728699798874138
362,-0.022009435277444398
363,-0.022287133350384885
364,-0.022157116751915992
365,-0.021825544028100993
366,-0.02140908173422929
367,-0.020991503401484774
368,-0.02056335723352101
369,-0.02010380635307572
370,-0.019369732842540108
371,-0.018735346111455897
372,-0.017959181682669304
373,-0.017386852958621166
374,-0.017002655624949375
375,-0.016564110145197777
376,-0.01636006282585351
377,-0.01620068407291501
378,-0.015935328791608357
379,-0.01574558615699215
380,-0.01591517986742406
381,-0.0163803693235319
382,-0.01676168412109894
383,-0.01708829709544263
384,-0.017148639582389106
385,-0.01744518328739643
386,-0.017873055225655157
387,-0.01818401449201491
388,-0.01836634945219506
389,-0.01852830181561479
390,-0.018840976155307835
391,-0.019110647849871352
392,-0.019425984241446235
393,-0.019110135729904967
394,-0.018613468518388434
395,-0.018364384629946027
396,-0.01788235310053574
397,-0.01727454389339853
398,-0.01669022625634139
399,-0.01582835135505509
400,-0.014492911853274754
401,-0.013021076006358668
402,-0.011673275232004206
403,-0.010178036193633498
404,-0.008411033578673415
405,-0.006506056040767122
406,-0.004631005751852339
407,-0.0028717113069860203
408,-0.0009538855458629689
409,0.0011753656589867359
410,0.003085743238696984
411,0.004891633715336131
412,0.006606129091096132
413,0.008734048567823617
414,0.01061141982223794
415,0.012447936119675899
416,0.014380953628968574
417,0.016114845474780374
418,0.01765439180484132
419,0.019206978718956127
420,0.02050333478691881
421,0.021627799818165913
422,0.022944413863080285
423,0.023890508394096576
424,0.024542328923727083
425,0.02509621400464158
426,0.025531405211786155
427,0.02584990429928644
428,0.026024543698857927
429,0.02592953545153381
430,0.025382954119221063
431,0.02490932948417463
432,0.024432816829290233
433,0.0238484501140913
434,0.02299777819206078
435,0.02149829792232188
436,0.020067602462388447
437,0.018744541435545634
438,0.01735764935718266
439,0.015746203815226515
440,0.01408089659502515
441,0.012613856080256515
442,0.011251180950664033
443,0.009605541074893939
444,0.008148245231096253
445,0.00659744575961274
446,0.0053157522962429685
447,0.004151879879741401
448,0.003092210675003187
449,0.002378624750031332
450,0.0019785275952861944
451,0.0016359081276422639
452,0.0013218415857781907
453,0.0012715662776152617
454,0.0012954490025637309
455,0.0012276536531226673
456,0.00128676292033934
457,0.0016306678434355804
458,0.002028865126733164
459,0.002617681041701732
460,0.0032121364377226545
461,0.0038968952292804822
462,0.004730143745275633
463,0.005519142407592547
464,0.0065900355360832
465,0.007828678823996278
466,0.00885785472814684
467,0.00979942255502432
468,0.010844411439672137
469,0.011778435962059795
470,0.012727691075437699
471,0.013533947906777475
472,0.014457303648882551
473,0.0153872065544019
474,0.01628360393503013
475,0.016882252560323937
476,0.017246566894403254
477,0.01783173415696609
478,0.018592146754477165
479,0.019397372180700524
480,0.019846243047486598
481,0.020147701576506482
482,0.020449297125388757
483,0.020759764272748185
484,0.021053305801518433
485,0.021175914088136297
486,0.021185319424055576
487,0.021243555593166433
488,0.021153686992065848
489,0.020913204628814724
490,0.020680184667465407
491,0.02033967353719003
492,0.01980258692229669
493,0.01922289300241516
494,0.019012233670881815
495,0.018616261391021804
496,0.018024703988759983
497,0.017298257549029302
498,0.01668564840918554
499,0.01615395188830709
500,0.015459719059347161
501,0.0149536888214213
502,0.014354944787023082
503,0.0138143557727469
504,0.012994138812147846
505,0.012218603715774141
506,0.01136487658294308
507,0.010593090114162278
508,0.009866368333140871
509,0.009083641350561722
510,0.008285542273142132
511,0.007561399555743492
512,0.006933743109721244
513,0.006218543755920827
514,0.005368939881504911
515,0.0043886762052577
516,0.0037357505542344083
517,0.0031282631555570764
518,0.0025847329178621385
519,0.0019148408325629777
520,0.0010461818694089931
521,0.00032632733006338375
522,-0.0004008585639990332
523,-0.001224849433583184
524,-0.0017924978745947316
525,-0.0024859272943427023
526,-0.003031625370829525
527,-0.003564350315322064
528,-0.004009481301523408
529,-0.004461432060670889
530,-0.005144478883607876
531,-0.005723411220089663
532,-0.006294195295398403
533,-0.006809068283804075
534,-0.00726482983645669
535,-0.007759347986020175
536,-0.008288319885150238
537,-0.009081251387851862
538,-0.009611924336380175
539,-0.010075029033122742
540,-0.010658712650664384
541,-0.011310462159733149
542,-0.011823576213050946
543,-0.012455356743213087
544,-0.013194403076490146
545,-0.013563479798813472
546,-0.013978726819892012
547,-0.014545104265712315
548,-0.015129420698883149
549,-0.01569914286639319
550,-0.01604649260700808
551,-0.016461604680721883
552,-0.01702800569663381
553,-0.017488279922421548
554,-0.01771936637134017
555,-0.018019684931307636
556,-0.01838310481283412
557,-0.018877647518306725
558,-0.019004223540271495
559,-0.018971556904448687
560,-0.01881170721096176
561,-0.018680377127994783
562,-0.018479300036238197
563,-0.01849369764179334
564,-0.01833756225564442
565,-0.017725396836505494
566,-0.01724507531297877
567,-0.016853328368680167
568,-0.016568593377708704
569,-0.01615542769101037
570,-0.01591409434847112
571,-0.015670491616451745
572,-0.01565970104186234
573,-0.015529159705830688
574,-0.01557203793224978
575,-0.015538673278824347
576,-0.01558234518636917
577,-0.01563669331556544
578,-0.016017139011179102
579,-0.016223817819430945
580,-0.01644076054850907
581,-0.01677135272546776
582,-0.01728512746549732
583,-0.01775143676229675
584,-0.018355491377948396
585,-0.01884980944140983
586,-0.019310746219676624
587,-0.0197881617185803
588,-0.02054078011571826
589,-0.020987934649490805
590,-0.021196445722853684
591,-0.02143890032170358
592,-0.021174616750922127
593,-0.02097813948923453
594,-0.02096223223189436
595,-0.020906865534697592
596,-0.020499419222882346
597,-0.019939959224195666
598,-0.019567321074704092
599,-0.01904872506460926
600,-0.018449233082050705
601,-0.017799640732127035
602,-0.017163417832368664
603,-0.016310865282077522
604,-0.015404056920677473
605,-0.014687613207556726
606,-0.013878377180139909
607,-0.01309534706630665
608,-0.012327343046697857
609,-0.011466661028295189
610,-0.01070863062552954
611,-0.0100470842369912
612,-0.00949826283956981
613,-0.008905488697456389
614,-0.008472477640232248
615,-0.008513204159551034
616,-0.008529369895116622
617,-0.008496266661575531
618,-0.008412895758778287
619,-0.008488450518887589
620,-0.008644254450769035
621,-0.008686546924407334
622,-0.008692191475709652
623,-0.008680541715779795
624,-0.008569533977215079
625,-0.008614760175204244
626,-0.0086092071583328
627,-0.0089601243619897
628,-0.00901563142903441
629,-0.009077276761660306
630,-0.009410259732517766
631,-0.009373709482911323
632,-0.00922729949978903
633,-0.008912376709240485
634,-0.008443503461527694
635,-0.0077594793947577045
636,-0.00696566432861872
637,-0.006219617998408843
638,-0.005450058011556407
639,-0.004216910099904797
640,-0.002605372092461254
641,-0.0009318457949359259
642,0.0008199828843335052
643,0.0027762765349239986
644,0.004927635470126334
645,0.007137578015492737
646,0.009453240420389872
647,0.011798853552946888
648,0.014268114870463111
649,0.01664422014418251
650,0.019053079180966517
651,0.02126791939735911
652,0.02353120790408229
653,0.025719946461946305
654,0.027329505031918024
655,0.028900262134185447
656,0.030535654964439617
657,0.03223373148133302
658,0.033431721184584824
659,0.034389516262853685
660,0.03483946269543454
661,0.03519978401456542
662,0.03557606416972747
663,0.03566945422916661
664,0.03546333842210835
665,0.0349851207432405
666,0.03460747383063787
667,0.03393077769194455
668,0.03312617834961933
669,0.032166064896984876
670,0.031004849714572364
671,0.029978711656134218
672,0.02913112259172404
673,0.028082436465548855
674,0.027011594187974584
675,0.02587727384055746
676,0.024479556785963832
677,0.023428904966541268
678,0.02275599275634552
679,0.021926938362197515
680,0.021192520954340557
681,0.02057546846609828
682,0.020011932656178982
683,0.019575165435699562
684,0.0194185580636162
685,0.019137842426592586
686,0.01876208069643803
687,0.018376006261241817
688,0.018052925153917963
689,0.017780250379497323
690,0.017338557268389485
691,0.016648093187551168
692,0.015809099488395855
693,0.015088374447590697
694,0.014387322390163887
695,0.01338220154182918
696,0.01225875162089126
697,0.010696408330821349
698,0.009209411275050745
699,0.007553355002612194
700,0.0058755302352174734
701,0.004356589262525229
702,0.0025684815266344314
703,0.000998910087363427
704,-0.0006337825405342662
705,-0.0022730841407566124
706,-0.0037463289032503276
707,-0.005659813011892425
708,-0.0071825438521611815
709,-0.008639127698562163
710,-0.0098209021118429
711,-0.011023545900953753
712,-0.012182650491253713
713,-0.013203510028991195
714,-0.014124790770291303
715,-0.014722288022189436
716,-0.01521998850020488
717,-0.0154620236444301
718,-0.015585747362475378
719,-0.01582373313775436
720,-0.016116267625079905
721,-0.01634969376888451
722,-0.016310547533258297
723,-0.016574179533823983
724,-0.016541956371409625
725,-0.01634572288280421
726,-0.016494236018944897
727,-0.016595961408381762
728,-0.01647967325549921
729,-0.01632598364319943
730,-0.01632792348105241
731,-0.01637210666945094
732,-0.01634106801166187
733,-0.01611539749878942
734,-0.016027346511027173
735,-0.015781812074836397
736,-0.015365171264520866
737,-0.014963162716527078
738,-0.014566184791223277
739,-0.013854897611071877
740,-0.013093499263083544
741,-0.01261008936273384
742,-0.012138225089220689
743,-0.011334152617697442
744,-0.010705855784660224
745,-0.00989696586739134
746,-0.00910405039110293
747,-0.008245996886720812
748,-0.0075359245623526335
749,-0.0066620676805922855
750,-0.005819009099387311
751,-0.004959504131175117
752,-0.004326889686862898
753,-0.0036165009640218644
754,-0.002990425149972137
755,-0.0022911068085943037
756,-0.002025936318812212
757,-0.001905576208827793
758,-0.0016354589669673309
759,-0.0017294328240258564
760,-0.0017532136873412323
761,-0.0023318985850786463
762,-0.003015485958781016
763,-0.0036726994838430943
764,-0.004600381260334823
765,-0.005722629274341812
766,-0.006892653595376636
767,-0.008247296406120931
768,-0.00969904865604534
769,-0.010946861534250328
770,-0.012527127446079518
771,-0.013818457531718979
772,-0.015111844456968228
773,-0.01662144372672458
774,-0.017976088844209967
775,-0.01914467065000058
776,-0.02012561412244386
777,-0.021200747602359977
778,-0.021948880486993425
779,-0.022471657040973272
780,-0.023057811198271314
781,-0.023613738868664053
782,-0.024015186996891678
783,-0.024080205125842854
784,-0.023717420203564682
785,-0.02345021281623733
786,-0.02306952888837745
787,-0.02298797347069333
788,-0.02227422333579525
789,-0.021328477968770743
790,-0.020425971775150462
791,-0.019624908256469373
792,-0.018469286890213297
793,-0.01715790706311039
794,-0.015822828661064398
795,-0.014270500192964842
796,-0.012850882723059882
797,-0.01126854420754045
798,-0.009344052865559045
799,-0.007689617868427875
800,-0.00604355110504029
801,-0.004171418678497892
802,-0.0023726975006952626
803,-0.0006861028918746485
804,0.0006671450435613359
805,0.002036449038903291
806,0.0033040085565618003
807,0.00439968125715853
808,0.005422048598988036
809,0.006061538122178751
810,0.006745669304213474
811,0.0072456089684446
812,0.007328997759457182
813,0.007918792749912624
814,0.00856869367190413
815,0.008824892099810121
816,0.0089765187611589
817,0.009191688171619706
818,0.009130428727841616
819,0.009304985947205984
820,0.009328741200751401
821,0.009375701409212974
822,0.009467343270587703
823,0.009477682544685832
824,0.009428896923168216
825,0.009530423879196172
826,0.009685517794899868
827,0.010170441291572123
828,0.010645233457068718
829,0.010865676439811173
830,0.011191559436302996
831,0.01175565778868602
832,0.01207269578941504
833,0.012370826329945945
834,0.012477454970758174
835,0.012559686430129903
836,0.012904596794351379
837,0.013238750695833764
838,0.013401291521033335
839,0.013410804324927033
840,0.01388746682561246
841,0.01438966793902178
842,0.014567357241178578
843,0.014813196915009987
844,0.015362964724499812
845,0.015735303365577297
846,0.01608119509418476
847,0.016272845370408105
848,0.016426559730799335
849,0.01647207788815168
850,0.01677600264291913
851,0.016767311534432103
852,0.01648426851160383
853,0.01613254237401016
854,0.0159455916972811
855,0.015439907642645167
856,0.014829210323821335
857,0.014092857898843208
858,0.013383599020208364
859,0.013032115818828504
860,0.012529955555282274
861,0.012045512784610113
862,0.011291248621400548
863,0.010642442836664866
864,0.010164873847674743
865,0.009768837693107026
866,0.009568983007932403
867,0.009602116378676308
868,0.009691512816563984
869,0.00961819357458832
870,0.00971180577227397
871,0.01003082942766792
872,0.010316535998787056
873,0.010830707802304945
874,0.011503643763186173
875,0.012154872559856157
876,0.012887320833972106
877,0.013860121669157607
878,0.014546622883102588
879,0.014843466654074882
880,0.01554265421423172
881,0.01633620903216274
882,0.01727002211364002
883,0.017901796087941017
884,0.018337759651340362
885,0.01874607144372703
886,0.01879858617079869
887,0.018886807169495062
888,0.018855660028960053
889,0.018995454596562076
890,0.01874230389273032
891,0.018453012432647756
892,0.018009386014276523
893,0.017395491955644996
894,0.016883375247638745
895,0.016325679929836186
896,0.015544699506682724
897,0.014881564187183005
898,0.014033605685689872
899,0.013055728613453941
900,0.012055548894066575
901,0.010842574664846344
902,0.009859182209632304
903,0.008812396495312312
904,0.007951096647590345
905,0.00729768800073395
906,0.006280991029197263
907,0.005223122865679864
908,0.004531309726296615
909,0.004193299907646097
910,0.0036787757079652437
911,0.0033356448056557617
912,0.0030037361914718517
913,0.0025623267925781166
914,0.001920427021602186
915,0.001404212049774375
916,0.0012018671581602413
917,0.0008425773588489662
918,0.0004095290643511339
919,4.569226617566393e-06
920,-0.00040457267480279124
921,-0.0007826615056783147
922,-0.0011806313970220762
923,-0.0013637566892835782
924,-0.0013511396246832774
925,-0.0014412288873515992
926,-0.0015417376404134701
927,-0.0015954054958303742
928,-0.0017653128231961085
929,-0.002070969623380214
930,-0.002079661906480963
931,-0.002154815188720788
932,-0.0022186217570116184
933,-0.0021249609364281503
934,-0.0019281946811826982
935,-0.001580501365847142
936,-0.0014718774027133738
937,-0.0014969063285060794
938,-0.0011728155201625853
939,-0.0005483245775221389
940,2.9280019129702265e-05
941,0.0002690208046476689
942,0.00044060374558202025
943,0.0006628693640138864
944,0.000738918757575216
945,0.0008674455589700111
946,0.0009934175808974056
947,0.0009256320077304465
948,0.0007884514579563417
949,0.00072506401264033
950,0.0004594830686534029
951,0.00018405131626756844
952,-0.00018179738372966895
953,-0.00043601008824864295
954,-0.0008600070029693079
955,-0.0014566949768872633
956,-0.002452744222716976
957,-0.0034659458664651247
958,-0.004070889483907759
959,-0.005041307870230356
960,-0.006003597834779163
961,-0.007035972045547462
962,-0.008058965063878397
963,-0.009245224676414017
964,-0.010335048302119622
965,-0.011480971887751048
966,-0.012693748908473095
967,-0.013753671937946995
968,-0.01497901158892148
969,-0.01620938653868556
970,-0.017175856108207196
971,-0.018297597638540376
972,-0.019340087608015255
973,-0.020079303663711714
974,-0.020690072328123272
975,-0.021219448729582143
976,-0.021860338918614757
977,-0.022046952617137665
978,-0.02214173621063545
979,-0.02246559988985222
980,-0.022713234989874865
981,-0.022901577596184733
982,-0.02307701591502244
983,-0.02320439475906681
984,-0.023288282799653014
985,-0.023585942121044604
986,-0.023775804076288987
987,-0.02397731606307182
988,-0.023873876765912544
989,-0.02371927710660227
990,-0.02343991413724779
991,-0.023415006334669395
992,-0.02329822699312443
993,-0.023236661966872147
994,-0.023246928294128315
995,-0.02306150167862751
996,-0.022855106515699577
997,-0.022503221238266088
998,-0.02197378212003886
999,-0.02150972230309031
1000,-0.02088885348708114
1001,-0.020114580576381404
1002,-0.01922658807646874
1003,-0.018280101013683523
1004,-0.01736130636844306
1005,-0.016160184332062618
1006,-0.014920188722926208
1007,-0.013608288526685679
1008,-0.012095494294535826
1009,-0.010689004136348301
1010,-0.00952322848618929
1011,-0.008093131054260468
1012,-0.006523389437306868
1013,-0.00510226919133521
1014,-0.0037186696104246526
1015,-0.0022642572236974117
1016,-0.0007970362551198048
1017,0.0006057234045389273
1018,0.0023784063991247103
1019,0.0039566700174614245
1020,0.0055454436812246285
1021,0.0071416332985732205
1022,0.008529877232961752
1023,0.009908987096396637
1024,0.011095697558446747
1025,0.01197732525494439
1026,0.013179931605110584
1027,0.013883570066608333
1028,0.014142022367085704
1029,0.014460042473822307
1030,0.014867508124041121
1031,0.015087276545252349
1032,0.015345688874126231
1033,0.015372593725939293
1034,0.01530772494626685
1035,0.015267637120441354
1036,0.015000979553951646
1037,0.014870120145687187
1038,0.014720659837108135
1039,0.014802364935498814
1040,0.014745807703738874
1041,0.014350610042489708
1042,0.01378244579680749
1043,0.013551178160734244
1044,0.01324361785082868
1045,0.013075162414462951
1046,0.012421579221545175
1047,0.011909209142736505
1048,0.011641129515173168
1049,0.011303952771526194
1050,0.011201851397193518
1051,0.011137388130040908
1052,0.010933629731571852
1053,0.010743632803668314
1054,0.01076589680892979
1055,0.010978600571430448
1056,0.011170042558389876
1057,0.011330893738074737
1058,0.011546093629338809
1059,0.01213552578263777
1060,0.012758762994470001
1061,0.013317037952150003
1062,0.013797242941009756
1063,0.01457928258341989
1064,0.015371765145575826
1065,0.016194422881108766
1066,0.016908420378071356
1067,0.017598586190370247
1068,0.01855518897785963
1069,0.019645017878221458
1070,0.020488131217690147
1071,0.021399040148789142
1072,0.022760222060285263
1073,0.023916436226166043
1074,0.025008345677503385
1075,0.02629372631731654
1076,0.027657966960392574
1077,0.02908579788561488
1078,0.030827060679411267
1079,0.032166746888534124
1080,0.03332368787770231
1081,0.03465341469664219
1082,0.03630693245288149
1083,0.03788243433917809
1084,0.03921017527686962
1085,0.04053582029501532
1086,0.04159132785419425
1087,0.04267121672757506
1088,0.043682297734498075
1089,0.044517583476251586
1090,0.04504777377669735
1091,0.04547860053868368
1092,0.045721224943593125
1093,0.04584410173846906
1094,0.04563942537791635
1095,0.045287720237574464
1096,0.04498293635419134
1097,0.044207305734386464
1098,0.042962376400893454
1099,0.04166815510179858
1100,0.04054484372397372
1101,0.03937351154518109
1102,0.03783191627676353
1103,0.036247779949926597
1104,0.03464474778326556
1105,0.033003850958113236
1106,0.03161307279350442
1107,0.030391502394087857
1108,0.02851576053787827
1109,0.026863729017396892
1110,0.02540785001218088
1111,0.02398400648801446
1112,0.022558000914099027
1113,0.020928386154099882
1114,0.019533517933047875
1115,0.018151979661518908
1116,0.016708833836671197
1117,0.014977406764405737
1118,0.013333448757637744
1119,0.011709024378940903
1120,0.010378532342844296
1121,0.008430517773389433
1122,0.0064463685523091134
1123,0.004745476026988222
1124,0.0029536174518892057
1125,0.001048702229008466
1126,-0.0008918470025810447
1127,-0.0028334508567856814
1128,-0.004641284927817359
1129,-0.006403363316616129
1130,-0.008268883944414678
1131,-0.009767110888348736
1132,-0.011343336239841422
1133,-0.012909994061492026
1134,-0.014291288192199462
1135,-0.015838464370454202
1136,-0.017201127818906137
1137,-0.01843916135536693
1138,-0.019783617585307108
1139,-0.021316564116426878
1140,-0.022852741043176344
1141,-0.024119284306320817
1142,-0.02520218214635339
1143,-0.026566946520054164
1144,-0.027837617264921705
1145,-0.02874231948128231
1146,-0.029535495359010667
1147,-0.030150965606214306
1148,-0.03096748918241507
1149,-0.03177026823774153
1150,-0.0322464639642099
1151,-0.0326196878555837
1152,-0.033106652001756415
1153,-0.03355473174597523
1154,-0.03375694951791164
1155,-0.034051009480715294
1156,-0.034239442958753336
1157,-0.03428601588940101
1158,-0.034367181475714055
1159,-0.03443233194345107
1160,-0.0344628844461835
1161,-0.03423909876159042
1162,-0.034365300613102064
1163,-0.03441614019169454
1164,-0.03409393389839837
1165,-0.03369148666233667
1166,-0.03336402200739083
1167,-0.03301028966385134
1168,-0.03280943261217254
1169,-0.032435536514804554
1170,-0.031862957151785325
1171,-0.03147816219555408
1172,-0.03113153204905029
1173,-0.030619992887384696
1174,-0.030367933576658238
1175,-0.02990161306207464
1176,-0.029449927849262845
1177,-0.029124367298103887
1178,-0.028888307495451803
1179,-0.028561226500345458
1180,-0.027893829933267823
1181,-0.027231851773225405
1182,-0.026641673499864047
1183,-0.026066554414734936
1184,-0.02513404153219816
1185,-0.024036933498521065
1186,-0.02299494920329553
1187,-0.021754471183163333
1188,-0.020674365099602104
1189,-0.019451045654027495
1190,-0.018069502286239856
1191,-0.016592539714438415
1192,-0.015133534868603584
1193,-0.013649284999721763
1194,-0.011981915547399859
